111  40.97851172  028.83188177 52
111  40.97855910  028.83176209 52
111  40.97864667  028.83165207 52
111  40.97873036  028.83158561 52
111  40.97890970  028.83152014 52
111  40.97895381  028.83146846 52
111  40.97897967  028.83139344 52
111  40.97897445  028.83129437 52
111  40.97859829  028.82900422 52
111  40.97851300  028.82881152 52
111  40.97812173  028.82663124 52
111  40.97808099  028.82643361 52
111  40.97800171  028.82628480 52
111  40.97791640  028.82608487 52
111  40.97771523  028.82488532 52
111  40.97757264  028.82457266 52
111  40.97617040  028.81555030 52
111  40.97617949  028.81546997 52
111  40.97621805  028.81539974 52
111  40.97626284  028.81536896 52
111  40.97640783  028.81532393 52
111  40.97661160  028.81531747 52
111  40.97665148  028.81538254 52
111  40.97667100  028.81545755 52
111  40.97678379  028.81622162 52
111  40.97683518  028.81642021 52
111  40.97688551  028.81651910 52
111  40.97692854  028.81657939 52
111  40.97712225  028.81677104 52
111  40.97726002  028.81682005 52
111  40.97738460  028.81682093 52
111  40.97888012  028.81643141 52
111  40.97952528  028.81645020 52
111  40.97966774  028.81637895 52
111  40.97978070  028.81621780 52
111  40.98006862  028.81574467 52
111  40.98060519  028.81539335 52
111  40.98101694  028.81578349 52
111  40.98101589  028.81626371 52
111  40.98102350  028.81643110 52
111  40.98114824  028.81655453 52
111  40.98114191  028.81673458 52
111  40.98097257  028.81685761 52
111  40.98085623  028.81698423 52
111  40.98065176  028.81739632 52
111  40.98065206  028.81756891 52
111  40.98092846  028.81822217 52
111  40.98095349  028.81835128 52
111  40.98093521  028.81853724 52
111  40.98102949  028.81876384 52
111  40.98112555  028.81942333
111  40.98121187  028.81941077 52
111  40.98111508  028.81870718 52
111  40.98103994  028.81852079 52
111  40.98105151  028.81832990 52
111  40.98100728  028.81815786 52
111  40.98076040  028.81758088 52
111  40.98075235  028.81743323 52
111  40.98091091  028.81709018 52
111  40.98100937  028.81696393 52
111  40.98115645  028.81687608 52
111  40.98122888  028.81679557 52
111  40.98123921  028.81650058 52
111  40.98110894  028.81638063 52
111  40.98110029  028.81625129 52
111  40.98110035  028.81577615 52
111  40.98106556  028.81572190 52
111  40.98190407  028.81475974 52
111  40.98195972  028.81465713 52
111  40.98207357  028.81461284 52
111  40.98474512  028.81456793
111  40.98474312  028.81445993 52
111  40.98205926  028.81451633 52
111  40.98192746  028.81457016
114  40.98187405  028.81468029  40.98185425  028.81471876 52
110 1 0.25 58.5300 ServiceRoads
111  40.99013188  028.81417148 52
111  40.98907754  028.81423311
111  40.98907078  028.81435272 52
112  40.99003088  028.81428248  40.99008588  028.81428148 52
112  40.99011388  028.81433448  40.99011488  028.81437048 52
111  40.99014488  028.81709248 52
111  40.99018588  028.81709148 52
112  40.99015488  028.81433348  40.99015388  028.81429748 52
112  40.99023588  028.81427748  40.99029088  028.81427648 52
112  40.99044088  028.81427048  40.99049588  028.81426948 52
112  40.99052488  028.81437748  40.99052588  028.81445048 52
111  40.99052688  028.81452248 52
111  40.99060888  028.81451948 52
112  40.99060688  028.81437448  40.99060588  028.81430148 52
112  40.99068012  028.81427691  40.99073513  028.81427591 52
112  40.99075453  028.81427683  40.99080953  028.81427583 52
112  40.99093085  028.81424657  40.99100106  028.81420257 52
111  40.99106039  028.81409886
111  40.99099724  028.81401191 52
112  40.99089609  028.81412053  40.99084221  028.81415832 52
112  40.99072188  028.81415348  40.99066688  028.81415448 52
113  40.99056188  028.81415848 52
110 1 0.25 58.5300 ServiceRoads
112  40.96522211  028.81589517  40.96502045  028.81579600 52
112  40.96486519  028.81558106  40.96451938  028.81516986 52
112  40.96437475  028.81451451  40.96430417  028.81416873 52
112  40.96434813  028.81326115  40.96433377  028.81295359 52
112  40.96432827  028.81197342  40.96433131  028.81177166 52
112  40.96440485  028.81110588  40.96444680  028.81087241 52
112  40.96448992  028.81049329  40.96451294  028.81031935 52
112  40.96453531  028.80993067  40.96454935  028.80978843 52
112  40.96457281  028.80946565  40.96458552  028.80936823 52
112  40.96462727  028.80903964  40.96464436  028.80891900 52
112  40.96471786  028.80865023  40.96474871  028.80856660 52
111  40.96486373  028.80829388 52
111  40.96510471  028.80789930 52
111  40.96519258  028.80775201 52
111  40.96597692  028.80675163 52
112  40.96626651  028.80651802  40.96631651  028.80648902 52
112  40.96655636  028.80633379  40.96660936  028.80631279 52
112  40.96703235  028.80607431  40.96708535  028.80605331 52
112  40.96756483  028.80578157  40.96762759  028.80575216 52
112  40.96826119  028.80542779  40.96839845  028.80536356 52
112  40.96886678  028.80523069  40.96904448  028.80519287 52
111  40.96930841  028.80515064 52
111  40.96987519  028.80512144 52
111  40.97045027  028.80512916 52
111  40.97527554  028.80546397 52
112  40.97563486  028.80546617  40.97568986  028.80546817 52
112  40.97600482  028.80540974  40.97607297  028.80538913 52
112  40.97625067  028.80532284  40.97636102  028.80527242 52
112  40.97773860  028.80463209  40.97782027  028.80458968 52
112  40.97899651  028.80404310  40.97906366  028.80401369 52
112  40.97935482  028.80390121  40.97940882  028.80388921 52
112  40.97967119  028.80386861  40.97972619  028.80386661 52
112  40.98768061  028.80358543  40.98773561  028.80358343 52
112  40.98776961  028.80363253  40.98778204  028.80368653 52
112  40.98782590  028.80374734  40.98785834  028.80378519 52
112  40.98791731  028.80379741  40.98796431  028.80380933 52
112  40.98804759  028.80380876  40.98810259  028.80380676 52
111  40.98914137  028.80378136
111  40.98913937  028.80364174 52
112  40.98803403  028.80368203  40.98797903  028.80368403 52
112  40.98789252  028.80363537  40.98784804  028.80358950 52
111  40.98785227  028.80349253 52
111  40.98772936  028.80132603 52
111  40.98764736  028.80132803 52
112  40.98775561  028.80336443  40.98775661  028.80343743 52
112  40.98767561  028.80347643  40.98762061  028.80347843 52
112  40.97967634  028.80374900  40.97962134  028.80375100 52
112  40.97935558  028.80379902  40.97930158  028.80381102 52
112  40.97897213  028.80393130  40.97891813  028.80394330 52
112  40.97768354  028.80454351  40.97763254  028.80456851 52
112  40.97623181  028.80522284  40.97615652  028.80525584 52
112  40.97600082  028.80530754  40.97594582  028.80531654 52
112  40.97565715  028.80535817  40.97560215  028.80535617 52
111  40.97529269  028.80535017 52
111  40.97044651  028.80500060 52
111  40.96989848  028.80498260 52
111  40.96931587  028.80499988 52
112  40.96886337  028.80507856  40.96871635  028.80512799 52
112  40.96822251  028.80530238  40.96805457  028.80536661 52
112  40.96751177  028.80566396  40.96744024  028.80570498 52
112  40.96679962  028.80607275  40.96674662  028.80609375 52
112  40.96643195  028.80627819  40.96636580  028.80631079 52
112  40.96608514  028.80651467  40.96602637  028.80656108 52
111  40.96589710  028.80669425 52
111  40.96516811  028.80763479 52
111  40.96497361  028.80790430 52
111  40.96478506  028.80824070 52
112  40.96468577  028.80845797  40.96465053  028.80854159 52
112  40.96456347  028.80890096  40.96454106  028.80903803 52
112  40.96449713  028.80951965  40.96448507  028.80966181 52
112  40.96444625  028.81004193  40.96443520  028.81016038 52
112  40.96440579  028.81048395  40.96437977  028.81058655 52
112  40.96427783  028.81124681  40.96423887  028.81150802 52
112  40.96420994  028.81192051  40.96419877  028.81232674 52
112  40.96423249  028.81330372  40.96423747  028.81355012 52
112  40.96424448  028.81452017  40.96430093  028.81493137 52
112  40.96479251  028.81574428  40.96506775  028.81609006 52
112  40.96545438  028.81615738  40.96571551  028.81621346 52
112  40.96586825  028.81625781  40.96605174  028.81638865 52
111  40.96635375  028.81713862 52
111  40.96711717  028.81876786 52
111  40.96875074  028.82245279 52
111  40.96881632  028.82232874 52
111  40.96721856  028.81865808 52
111  40.96645589  028.81701712 52
114  40.96593008  028.81605834  40.96569718  028.81589946 52
110 1 0.25 58.5300 ServiceRoads
111  40.98913937  028.80364174
111  40.98914137  028.80378136 52
112  40.99287814  028.80367474  40.99290559  028.80366364
112  40.99301211  028.80356815  40.99307479  028.80350447 52
112  40.99307829  028.80319322  40.99307729  028.80318228 52
112  40.99307026  028.80243679  40.99307068  028.80243241 52
112  40.99306696  028.80007238  40.99308236  028.79998988 52
112  40.99315424  028.79991568  40.99320924  028.79990868 52
112  40.99333772  028.79989541  40.99338946  028.79989705 52
112  40.99360930  028.79989308  40.99366104  028.79989676 52
111  40.99633371  028.79986039 52
111  40.99633326  028.79973314 52
112  40.99358239  028.79977158  40.99349876  028.79976990 52
112  40.99334172  028.79977245  40.99325412  028.79976650 52
112  40.99306505  028.79980969  40.99301657  028.79983396 52
112  40.99297298  028.80000125  40.99296736  028.80007944 52
112  40.99297595  028.80319108  40.99297218  028.80327040 52
114  40.99286508  028.80354598  40.99276078  028.80359386 52
110 1 0.25 58.5300 ServiceRoads
111  40.99847626  028.80221311 52
111  40.99849344  028.80305370 52
112  40.99849613  028.80317348  40.99848813  028.80325541 52
112  40.99834620  028.80328546  40.99829320  028.80330146 52
111  40.99638235  028.80379158
111  40.99639219  028.80390966 52
112  40.99837227  028.80338859  40.99844718  028.80337839 52
112  40.99850514  028.80340187  40.99852940  028.80343717 52
112  40.99857746  028.80367130  40.99859646  028.80376833 52
111  40.99861684  028.80389319 52
112  40.99864829  028.80417184  40.99865890  028.80432213 52
112  40.99866673  028.80459771  40.99866773  028.80467071 52
112  40.99874706  028.80819009  40.99874806  028.80826309 52
112  40.99874881  028.80842690  40.99874569  028.80850662 52
112  40.99873381  028.80858569  40.99872081  028.80865669 52
112  40.99868698  028.80874307  40.99864681  028.80881043 52
112  40.99858438  028.80887568  40.99855092  028.80891232 52
112  40.99838739  028.80902736  40.99833639  028.80905436 52
112  40.99794155  028.80934514  40.99789055  028.80937214 52
112  40.99776233  028.80955619  40.99771733  028.80962773 52
112  40.99757325  028.80989952  40.99753826  028.80995652 52
111  40.99746830  028.81007027 52
112  40.99696100  028.81059866  40.99691312  028.81064193 52
112  40.99669313  028.81085943  40.99664913  028.81090243 52
111  40.99547342  028.81206316 52
112  40.99528196  028.81224642  40.99523496  028.81228442 52
112  40.99511621  028.81236186  40.99506521  028.81238886 52
112  40.99499321  028.81242886  40.99494221  028.81245586 52
112  40.99475161  028.81252876  40.99469861  028.81254476 52
111  40.99435824  028.81265519 52
111  40.99416608  028.81269919 52
112  40.99396821  028.81270691  40.99389016  028.81269418 52
112  40.99364718  028.81262320  40.99359318  028.81260920 52
111  40.99264509  028.81238428 52
112  40.99251136  028.81234846  40.99245836  028.81233146 52
112  40.99234453  028.81233190  40.99228953  028.81232690 52
112  40.99218479  028.81233748  40.99211533  028.81234539 52
111  40.99206636  028.81238144
111  40.99210143  028.81250005 52
112  40.99225944  028.81244918  40.99239575  028.81242745
111  40.99225944  028.81244918
112  40.99225944  028.81244918  40.99251098  028.81246235 52
112  40.99329940  028.81267018  40.99335240  028.81268718 52
111  40.99371027  028.81276944 52
112  40.99394336  028.81282280  40.99399736  028.81283680 52
112  40.99417221  028.81281927  40.99423050  028.81281018 52
111  40.99438284  028.81276248 52
111  40.99456387  028.81271558 52
111  40.99475086  028.81264105 52
112  40.99494352  028.81256296  40.99499652  028.81254696 52
112  40.99511269  028.81247615  40.99516369  028.81244915 52
112  40.99529907  028.81235517  40.99535007  028.81232817 52
112  40.99549116  028.81219511  40.99553816  028.81215611 52
111  40.99615485  028.81156866 52
112  40.99677347  028.81094579  40.99681747  028.81090279 52
112  40.99708743  028.81062395  40.99714189  028.81056759 52
111  40.99753030  028.81015535 52
112  40.99764342  028.81000570  40.99767742  028.80994870 52
112  40.99789970  028.80954026  40.99795458  028.80948181 52
112  40.99800646  028.80943409  40.99807121  028.80939745 52
112  40.99819226  028.80930591  40.99824326  028.80927892 52
112  40.99842610  028.80914954  40.99847710  028.80912254 52
112  40.99856523  028.80904562  40.99860822  028.80900062 52
112  40.99866420  028.80893955  40.99870720  028.80889455 52
112  40.99877749  028.80878064  40.99880449  028.80871764 52
112  40.99881436  028.80864348  40.99883149  028.80856740 52
112  40.99883715  028.80845557  40.99884586  028.80838457 52
112  40.99883564  028.80817592  40.99883464  028.80810291 52
112  40.99875382  028.80456889  40.99875282  028.80449589 52
112  40.99874373  028.80423611  40.99873946  028.80414770 52
112  40.99872864  028.80404253  40.99872074  028.80397620 52
111  40.99870431  028.80387882 52
112  40.99867570  028.80368514  40.99866108  028.80360453 52
112  40.99862870  028.80345873  40.99861569  028.80338773 52
112  40.99857623  028.80320308  40.99857523  028.80313008 52
112  40.99855125  028.80037021  40.99854573  028.80015322 52
111  40.99826216  028.79972118 52
111  40.99822251  028.79985552 52
114  40.99847191  028.80048766  40.99846612  028.80069339 52
110 1 0.25 189.2100 ServiceRoads
111  40.98727881  028.81357674
111  40.98736403  028.81357852 52
111  40.98734450  028.81245040 52
111  40.98733947  028.81232371 52
111  40.98723617  028.81232672 52
111  40.97889081  028.81261521 52
111  40.97874670  028.81261429 52
111  40.97865080  028.81266712 52
111  40.97864878  028.81298771
111  40.97867317  028.81309915
111  40.97875527  028.81312030 52
111  40.97872323  028.81297779 52
111  40.97872086  028.81275336 52
111  40.97877450  028.81272198 52
111  40.98159199  028.81263690
111  40.98167233  028.81263406 52
113  40.98725790  028.81245676 52
110 1 0.25 58.5300 ServiceRoads
111  40.99639219  028.80390966
111  40.99638235  028.80379158 52
111  40.99623850  028.80371713 52
111  40.99597595  028.80329112 52
111  40.99360453  028.80347897 52
111  40.99326784  028.80358522 52
111  40.99301211  028.80356815
111  40.99287814  028.80367474 52
111  40.99326264  028.80372066 52
111  40.99364061  028.80359637 52
111  40.99595376  028.80341874 52
113  40.99620444  028.80381859 52
110 1 0.25 58.5300 ServiceRoads
112  40.98657828  028.81440245  40.98652328  028.81440345 52
111  40.98616477  028.81442331
111  40.98616678  028.81453131 52
111  40.98658896  028.81451324 52
111  40.98692674  028.81448070 52
111  40.98743993  028.81444416
111  40.98747298  028.81432455 52
114  40.98692893  028.81436473  40.98690793  028.81436573 52
110 1 0.25 58.5300 ServiceRoads
112  40.99126516  028.81321909  40.99125416  028.81329009 52
111  40.99112116  028.81371709
111  40.99118916  028.81378009
112  40.99118916  028.81378009  40.99121435  028.81370672 52
114  40.99134516  028.81324709  40.99135616  028.81317609
110 1 0.25 58.5300 ServiceRoads
112  40.99104149  028.81392293  40.99102270  028.81396603 52
112  40.99099724  028.81401191  40.99097620  028.81404572
111  40.99099724  028.81401191 52
111  40.99106039  028.81409886
112  40.99106039  028.81409886  40.99108913  028.81405262 52
112  40.99111414  028.81399156  40.99113533  028.81394313 52
112  40.99115402  028.81389220  40.99117176  028.81384242 52
112  40.99118916  028.81378009  40.99120296  028.81374271
111  40.99118916  028.81378009
111  40.99112116  028.81371709
114  40.99112116  028.81371709  40.99109598  028.81378314 52
110 1 0.25 58.5300 ServiceRoads
112  40.99154332  028.81267037  40.99142539  028.81274404 52
112  40.99135876  028.81287175  40.99131955  028.81296001 52
112  40.99126516  028.81321909  40.99125416  028.81329009
111  40.99126516  028.81321909
111  40.99134516  028.81324709
112  40.99134516  028.81324709  40.99135616  028.81317609 52
112  40.99144062  028.81290960  40.99149639  028.81281993 52
112  40.99157989  028.81278601  40.99162151  028.81275885 52
112  40.99210143  028.81250005  40.99214957  028.81247248
111  40.99210143  028.81250005
111  40.99206636  028.81238144
114  40.99206636  028.81238144  40.99201448  028.81240663 52
110 1 0.25 58.5300 ServiceRoads
112  40.99822251  028.79985552  40.99827751  028.79985452
111  40.99822251  028.79985552 52
111  40.99826216  028.79972118
112  40.99826216  028.79972118  40.99820716  028.79972218 52
111  40.99633326  028.79973314 52
113  40.99633371  028.79986039 52
110 1 0.25 58.5300 ServiceRoads
111  40.98192746  028.81457016 52
111  40.98167452  028.81330083 52
111  40.98167233  028.81263406
111  40.98159199  028.81263690 52
111  40.98160436  028.81330973 52
113  40.98187405  028.81468029
110 1 0.25 58.5300 ServiceRoads
111  40.97887352  028.81631675 52
111  40.97881158  028.81580089 52
111  40.97875527  028.81312030
111  40.97867317  028.81309915 52
111  40.97873106  028.81580564 52
113  40.97879394  028.81633717
110 2 0.30 0.0000 ACM1
111  40.98918446  028.81395740 3 102
112  40.98938720  028.81422999  40.98938720  028.81448857 1 106
111  40.98925329  028.81455012 1 106
111  40.98807782  028.81461785 1 106
112  40.98787401  028.81430982  40.98786623  028.81403179 3 102
111  40.98807676  028.81399604
111  40.98736649  028.81402082 3 102
112  40.98757964  028.81433925  40.98758519  028.81464826 1 106
111  40.98741302  028.81467032 1 106
111  40.98706310  028.81467768 1 106
112  40.98689648  028.81437603  40.98688537  028.81408174 3 102
111  40.98710372  028.81402999
111  40.98634133  028.81405659 3 102
112  40.98660211  028.81441282  40.98660767  028.81471447 1 106
111  40.98634884  028.81474979 1 106
111  40.98559681  028.81476597 1 106
112  40.98533577  028.81444225  40.98533577  028.81414795 3 102
111  40.98559344  028.81408268
111  40.98479580  028.81411051 3 102
112  40.98508398  028.81445860  40.98507781  028.81475453 1 106
111  40.98480257  028.81478068 1 106
111  40.98426938  028.81477333 1 106
111  40.98426382  028.81458612 1 106
111  40.98324742  028.81460819 1 106
111  40.98357511  028.81597993 1 106
111  40.98357511  028.81755440 1 106
111  40.98374536  028.81786343 1 106
111  40.98509987  028.81783761
111  40.98509956  028.81736954
111  40.98508028  028.81593337
111  40.98572807  028.81590935
111  40.98662988  028.81586958
111  40.98720196  028.81584017
111  40.98721862  028.81665689
111  40.98777959  028.81663482
111  40.98778176  028.81585427
111  40.98923794  028.81582195
111  40.98933475  028.81581074
111  40.99010804  028.81580437
111  40.99009183  028.81449452 1 106
111  40.98975080  028.81451037 1 106
112  40.98968083  028.81418664  40.98967738  028.81395096 3 102
113  40.98977619  028.81393676
110 2 0.30 0.0000 ACM2
111  40.98967541  028.80388569
112  40.98957155  028.80353329  40.98957155  028.80335268
111  40.98974480  028.80328247
111  40.99027165  028.80325174
112  40.99026565  028.80259648  40.99027070  028.80241588
111  40.99052758  028.80237096
111  40.99096781  028.80233751
111  40.99095184  028.80105833
111  40.98812303  028.80114027
111  40.98813095  028.80335504
111  40.98909692  028.80331717
112  40.98920485  028.80363508  40.98920397  028.80389335
113  40.98911904  028.80390367
110 2 0.30 0.0000 Main Apron
111  40.97389239  028.81449090 3 102
112  40.97441667  028.81505101  40.97446184  028.81558197
111  40.97441667  028.81505101
112  40.97441667  028.81505101  40.97444003  028.81542481 3 102
111  40.97444090  028.81546574
111  40.97441573  028.81645437
111  40.97363992  028.81659322 20 106
111  40.97463103  028.82256573 20 106
111  40.97494280  028.82247510 20 106
111  40.97550376  028.82591128 20 106
111  40.97600737  028.82697427 20 106
111  40.97650634  028.82690365 3 102
112  40.97666266  028.82707178  40.97669732  028.82725540 3 102
111  40.97655708  028.82730691 3 102
112  40.97604504  028.82731302  40.97588215  028.82729007 3 102
111  40.97565152  028.82713338
111  40.97640425  028.82876304 53 102
112  40.97634092  028.82805515  40.97636225  028.82786069 53 102
112  40.97673139  028.82768352  40.97697759  028.82769342 53 102
111  40.97707470  028.82809506 53 102
112  40.97743816  028.83017857  40.97755328  028.83094642 53 102
111  40.97715755  028.83039393
111  40.97812700  028.83247920
112  40.97815346  028.83210761  40.97823158  028.83204770
111  40.97860985  028.83185272
111  40.97899849  028.83149012
111  40.97903703  028.83075003
111  40.97948023  028.83046931
111  40.97924900  028.82860632
111  40.97982708  028.82837664
111  40.97940315  028.82620742
111  40.97910912  028.82631519
111  40.97904133  028.82594845
111  40.97842052  028.82610862
111  40.97815639  028.82435946
111  40.97778452  028.82444652
111  40.97756389  028.82261977
111  40.97686741  028.81725283
111  40.97968649  028.81662298
111  40.98059478  028.81751542
111  40.98104020  028.81855991 1 106
111  40.98188334  028.81838469 1 106
111  40.98188892  028.81810977 1 106
111  40.98340224  028.81749104 1 106
111  40.98343048  028.81584617 1 106
111  40.98308362  028.81459568 1 106
111  40.98277531  028.81459568 1 106
111  40.98206234  028.81490192 3 102
112  40.98192746  028.81457016  40.98190913  028.81428691 3 102
113  40.98219415  028.81420127
110 2 0.00 0.0000 Apron L
111  40.97193612  028.81289824 3 102
111  40.97193408  028.81306503 20
111  40.97181120  028.81306503 20 106
111  40.97180990  028.81274990 20 106
111  40.97169017  028.81275206 20 106
111  40.97169147  028.81298575 20 106
111  40.97126297  028.81299223 20 106
111  40.97127047  028.81364031 20 106
111  40.97167887  028.81362420 20 106
111  40.97180936  028.81332922 20 106
111  40.97180968  028.81318159 20
111  40.97193723  028.81318187 3 102
111  40.97193712  028.81332606 20 106
111  40.97180936  028.81332922 20 106
111  40.97181294  028.81362348 20 106
111  40.97195298  028.81372435 3 102
112  40.97195298  028.81391213  40.97194983  028.81405401 3 102
111  40.97181660  028.81409129
111  40.97402331  028.81406721 53 102
112  40.97390012  028.81377025  40.97389067  028.81357413 53 102
113  40.97389273  028.81282566
110 2 0.25 0.0000 Apron M
111  40.97523250  028.81397413
111  40.97816208  028.81387367
111  40.97805290  028.81299878 53 102
111  40.97792369  028.81296932 53 102
111  40.97791354  028.81265344 53 102
111  40.97551342  028.81276097 53 102
111  40.97552864  028.81345993 53 102
113  40.97535771  028.81348393
110 2 0.25 0.0000 Apron N
111  40.98740899  028.81355659 3 102
111  40.98737643  028.81225862 3 102
111  40.97862829  028.81257557 53 102
111  40.97862828  028.81295066
113  40.97864160  028.81385723
110 2 0.25 0.0000 Apron P
111  40.99116922  028.81342764
111  40.99116922  028.81290989
111  40.99088476  028.81272971 3 102
112  40.99070916  028.81294443  40.99056950  028.81295071 3 102
111  40.99054707  028.81274760 3 102
111  40.99054672  028.81218127 3 102
111  40.98816577  028.81225552 3 102
113  40.98818075  028.81353012
110 2 0.25 0.0000 Apron V
111  40.99636695  028.80315868 20 106
111  40.99846870  028.80308254 20 106
111  40.99844407  028.80034156 20 106
111  40.99812388  028.79989560 20 106
111  40.99186788  028.79996095 20 106
111  40.99189251  028.80327834 20 106
113  40.99613707  028.80315870
110 2 0.25 0.0000 Apron W
111  40.96958199  028.82391824 20 106
111  40.96947180  028.82401661 20 106
111  40.96943863  028.82393959 20 106
111  40.96744494  028.82554231 20 106
111  40.96953343  028.83033411
111  40.97038339  028.83195817 20 106
111  40.97150049  028.83451487 20 106
111  40.97343947  028.83295763 20 106
111  40.97357683  028.83326064 20 106
111  40.97218046  028.83435408 20 106
111  40.97400181  028.83507767 20 106
111  40.97456012  028.83458105 20 106
111  40.97385287  028.83303104 20 106
111  40.97372254  028.83314809 20 106
111  40.97359086  028.83284758
111  40.97315184  028.83190993
111  40.97329755  028.83184561 20 106
111  40.97267829  028.83047883
111  40.97255687  028.83057531
111  40.97207897  028.82958012
111  40.97220474  028.82948187 20 106
113  40.97038744  028.82563320
110 1 0.25 0.0000 Apron WA
111  40.97023673  028.82870418 20
111  40.96940092  028.82944540 20
111  40.97162849  028.83433996 20
113  40.97252029  028.83362765 20
110 1 0.25 0.0000 Apron WB
111  40.96761643  028.82552315 20
111  40.96930101  028.82923270 20
111  40.97014424  028.82850107 20
113  40.96845626  028.82485647 20
110 1 0.25 0.0000 Apron WC
111  40.97186807  028.83093326 20
111  40.97263480  028.83263472 20
111  40.97324208  028.83212564 20
113  40.97245325  028.83043370 20
110 1 0.25 0.0000 Apron WD
111  40.97070844  028.82831422 20
111  40.97156068  028.83014532 20
111  40.97214537  028.82963755 20
113  40.97129362  028.82781465 20
110 1 0.25 0.0000 Apron WE
111  40.96944565  028.82552980 20
111  40.97062889  028.82811043 20
111  40.97120400  028.82762876 20
113  40.97000476  028.82504891 20
110 1 0.25 0.0000 Apron H4B
112  40.96939889  028.83078186  40.96916454  028.83077873 20
111  40.96804148  028.83077371 20
111  40.96801661  028.82789204 20
111  40.96716723  028.82789573 20
111  40.96718806  028.82979669 20
111  40.96735632  028.82979669 20
111  40.96735994  028.82989568 20
111  40.96769102  028.82989317 20
111  40.96769993  028.83076334 20
111  40.96638856  028.83080042 20
111  40.96589072  028.83065571 20
111  40.96443742  028.83143519 20
111  40.96478388  028.83286975 20
111  40.96516383  028.83336016 20
111  40.96561797  028.83306995 20
111  40.96556161  028.83289354 20
111  40.96585931  028.83270853 20
111  40.96546427  028.83148227 20
111  40.96603213  028.83116757 20
111  40.96607286  028.83131498 20
111  40.96765606  028.83131783 20
111  40.96766462  028.83350214 20
111  40.96798500  028.83349939 20
111  40.96798470  028.83131457 20
111  40.96865918  028.83131498 20
111  40.96865545  028.83363048 20
111  40.96963585  028.83360947 20
111  40.96964643  028.83135700 20
112  40.96988509  028.83135082  40.97006263  028.83135082 20
111  40.97038339  028.83195817
113  40.96953343  028.83033411 20
110 2 0.25 0.0000 Taxiway A1
111  40.99590610  028.80631522
111  40.99594158  028.80645085 3 102
112  40.99610247  028.80672996  40.99610897  028.80698055 3 102
112  40.99610962  028.80769575  40.99610864  028.80811185 3 102
111  40.99573025  028.80814711
111  40.99572337  028.80827970
111  40.99649110  028.80825227 3 102
113  40.99639718  028.80629156
110 2 0.25 0.0000 Taxiway A2
111  40.98806332  028.80671189 3 102
112  40.98945501  028.80709007  40.98992030  028.80736683 3 102
112  40.99056928  028.80780612  40.99100292  028.80809965 3 102
111  40.99045416  028.80833940
111  40.99045413  028.80846119
