
600 Version - LT-ENR fixes (2021/01/16)

40.59194444 037.70666667 EKTOD
39.90972222 035.42916667 ELDEN
37.18055556 038.11277778 ELGEX
40.59444444 028.01750000 ELGOV
37.58333333 030.70833333 ELMAS
40.77083333 029.71111111 ELMUV
39.75666667 038.19805556 ELNEM
36.50611111 032.65333333 ELROP
40.09972222 043.36944444 ELTOX
40.19305556 029.43888889 ELVON
38.12666667 042.20861111 EMBAG
39.90944444 029.54222222 EMGIM
41.47527778 027.33055556 ENESU
39.87388889 036.27472222 ENFOR
38.27027778 034.94361111 ERCIS
38.51500000 039.02722222 ERGAN
37.44388889 033.96250000 ERGEP
37.23000000 029.99944444 ERGIN
40.74638889 034.73888889 ERGUN
38.52388889 035.22888889 ERHAN
41.21527778 039.16972222 ERIDU
40.98666667 029.97972222 ERKAL
41.16444444 037.88388889 ERKOS
39.21527778 032.94305556 ERKUK
37.81138889 036.91972222 ERMEM
39.22333333 035.28000000 ERMOD
42.00055556 031.02277778 ERMUP
38.10694444 042.70888889 ERPIM
40.86555556 030.66611111 ERSEN
41.46138889 029.14666667 ERTAS
38.95638889 039.29944444 ERTEK
40.51194444 036.72694444 ERVAK
39.85194444 039.55833333 ESEPO
39.05000000 028.39805556 ESKIN
38.74472222 042.93805556 ESENK
41.60722222 033.53805556 ESOSU
37.77000000 041.77250000 ESOTA
39.57972222 029.72888889 ETAMP
39.13805556 039.35444444 ETESU
40.20027778 043.29555556 ETISI
38.61583333 034.22722222 ETVER
42.45722222 031.10750000 EVGEG
37.17111111 029.63833333 EVBOL
42.15138889 035.41305556 EVKAM
36.26111111 033.75444444 EVKIT
36.42888889 032.00000000 EVKOR
41.53750000 031.58583333 EVLAP
40.46611111 031.48305556 EVLIG
41.89500000 032.36666667 EVPIM
41.80027778 032.75944444 EVPUV
39.32472222 040.18861111 EVSAS
40.15666667 026.18805556 EVSEP
41.22805556 028.79944444 FATIH
41.28638889 028.35777778 FENER
37.13888889 037.65416667 FIRAT
38.86638889 039.47027778 FILIZ
42.18916667 033.81416667 GAKSU
41.04583333 029.63000000 GAYEM
40.93527778 027.14083333 GELBU
39.69805556 040.78583333 GELIN
36.57861111 031.68083333 GELKI
39.55833333 040.55694444 GELSU
41.83222222 035.16611111 GERZE
40.45472222 040.53833333 GETKO
39.80944444 044.61000000 GEZSO
41.87111111 028.77444444 GINLI
42.24694444 032.20500000 GIPDA
41.01722222 033.25444444 GIRNO
39.77611111 033.88694444 GOBIT
41.74611111 034.59472222 GOKPA
39.49277778 041.87972222 GOKSU
40.88222222 026.24944444 GOLDO
41.30055556 041.96055556 GONPU
40.37972222 038.27944444 GULRA
42.00416667 036.73333333 GULMO
41.54888889 031.34944444 GUMRU
40.16833333 033.83277778 GURBU
41.72333333 032.29833333 HAKAN
39.39055556 032.35777778 HALIL
39.49888889 030.26611111 HANKO
41.09250000 035.92861111 HAVZA
38.53250000 039.43222222 HAZAR
38.11555556 031.54111111 HISAR
40.24583333 040.82000000 HOCAM
41.98222222 028.00111111 IBLAL
41.55444444 027.07888889 IBODU
41.01750000 033.37361111 IBURA
40.44388889 033.70361111 ILHAN
39.70250000 042.70833333 INBAT
40.18638889 027.27500000 INBET
40.11555556 043.66472222 INDUR
37.68361111 043.74583333 INLAP
37.25944444 037.08805556 INLEV
36.67500000 034.10333333 INPOR
39.94055556 039.10194444 INTAB
40.88416667 038.01027778 IPDAL
40.56888889 027.57777778 IVGUS
41.09083333 031.25333333 IVNAP
40.19916667 027.51194444 IZMAL
37.24888889 042.64972222 KABAN
41.90388889 037.04527778 KARDE
39.42916667 030.05444444 KARGI
37.35722222 028.73277778 KAVAK
37.07861111 028.36777778 KEKIK
37.60083333 034.72583333 KEMER
38.14000000 036.70750000 KEPES
39.31527778 041.45138889 KESIR
36.88777778 032.47833333 KETEK
36.70361111 037.40055556 KILIS
38.73222222 029.99944444 KINIK
39.11000000 034.33333333 KISLA
40.41833333 032.14944444 KIZIK
36.89472222 031.41611111 KONAK
39.81166667 027.27722222 KONEN
39.51166667 039.46805556 KONUK
36.95416667 037.15416667 KOZAN
37.49722222 030.07444444 KOZLU
39.83222222 033.61055556 KUBER
39.29888889 028.27666667 KUDAK
42.78055556 034.08777778 KUGOS
38.58222222 028.63277778 KULAR
36.68305556 031.59361111 KULOL
38.03166667 027.83277778 KUMAN
37.41555556 030.73277778 KUMRU
39.46166667 029.62194444 KUTAY
37.48083333 029.00500000 KUXIL
37.11083333 029.92277778 LAMSA
39.94361111 039.29194444 LANVO
38.38472222 027.45277778 LASON
40.33138889 032.09222222 LATGA
39.42083333 041.41388889 LATSU
37.72166667 028.70333333 LAVTA
39.91083333 027.29555556 LEDLO
40.83500000 041.13722222 LEGDO
37.27722222 040.97138889 LEKRO
37.98222222 030.65694444 LEMDA
37.07222222 041.23027778 LESRI
41.13277778 032.06916667 LETBU
38.26138889 042.41388889 LIVDO
36.80694444 029.76500000 LORKO
40.65250000 042.46916667 LUMEX
37.27000000 044.82333333 LUMOM
37.32500000 038.52305556 LUTAM
39.93944444 028.18333333 LUTFU
41.90944444 032.23833333 LUUPU
42.17055556 029.14277778 MAKOL
36.69888889 031.35777778 MANAV
36.91472222 034.41138889 MANAZ
36.89888889 028.28277778 MARIS
40.52722222 027.64888889 MARMA
39.40166667 035.18277778 MARTI
37.56277778 039.22750000 MAVES
36.03638889 033.28694444 MERAM
37.16777778 027.64194444 MILAS
36.95138889 036.47944444 MILBA
41.84694444 033.04666667 MIMTO
39.08444444 028.05611111 MINSU
39.95277778 029.80111111 MISRO
38.15277778 039.23194444 MOVUL
40.99888889 030.99944444 NAMAN
41.80666667 031.73888889 NAPIP
38.63055556 040.82500000 NAREN
37.81555556 043.24972222 NARLI
40.57222222 032.33333333 NASIM
42.46166667 029.87027778 NEGEM
39.47638889 041.07916667 NEGOL
37.74361111 036.35361111 NEKAT
36.15361111 033.28472222 NEKES
41.61750000 030.50250000 NELNI
40.47000000 037.67583333 NELPO
40.90833333 033.20277778 NEMRO
41.32527778 034.24611111 NENDO
37.15138889 028.27777778 NEPNO
37.34305556 029.72305556 NESIL
38.63138889 029.11972222 NESET
40.59361111 040.34944444 NESTU
40.92277778 040.41888889 NETPU
39.83527778 027.58416667 NEVGI
37.50027778 028.63527778 NEXAM
39.08388889 027.86972222 NILER
37.35000000 043.21666667 NINVA
36.78444444 036.64138889 NISAP
41.48916667 039.63416667 NIVAX
40.46222222 042.79611111 NIVLA
36.98472222 037.76666667 NIZIP
38.21972222 028.26861111 NODKO
41.42805556 042.97888889 NOLGA
41.12972222 026.67472222 NONDU
41.59111111 030.67416667 NUGBA
38.97888889 039.64500000 NULRU
40.92277778 030.34527778 NUMSO
39.64111111 029.52416667 NUMTI
39.57972222 037.35972222 NUNTU
38.02388889 033.11888889 OBRUK
40.32777778 038.15000000 ODALI
42.61055556 030.26444444 ODERO
42.70888889 036.91472222 ODIRA
42.12138889 031.40305556 ODMAX
40.99027778 035.86611111 ODPOT
40.64805556 037.76472222 ODSAM
37.62916667 027.38638889 OKESA
38.09083333 031.58277778 OKLAM
38.51055556 031.79083333 OKMOT
38.50194444 039.01444444 OKUDU
39.86111111 036.36055556 OLPOT
41.70861111 037.66194444 OLUPO
39.94750000 039.57777778 ORHAN
41.29194444 033.38583333 ORMAN
41.02250000 035.69027778 ORVOR
42.23833333 034.79861111 OSDIP
41.19000000 037.55444444 OSDUT
38.90944444 030.10694444 OSGED
37.07111111 038.15750000 OSKOV
41.99777778 030.57166667 OSMEV
41.30444444 033.47472222 OSRIN
38.48194444 031.01861111 OSVEL
40.72583333 029.87083333 OTKEM
37.85916667 042.66000000 OTKEP
42.11138889 034.43277778 OTKOT
39.83277778 037.43138889 OTSOV
39.15361111 041.51222222 OTLUG
40.94444444 040.65916667 OTROM
39.78888889 029.15416667 OVACI
40.77083333 029.72222222 OVGAN
37.24194444 039.10000000 OZBEY
37.12500000 029.14333333 OZYAK
38.69388889 039.53333333 PALUT
41.29888889 029.99944444 PAZAR
37.83972222 030.23277778 PELIL
40.17111111 032.08138889 PETAR
40.00138889 043.34500000 PEXES
40.12444444 038.76027778 PEVOP
37.09416667 031.53333333 PIDEV
40.40055556 029.95361111 PIMAV
41.35111111 033.23888889 PIPUR
36.48333333 028.05000000 PIROX
40.50166667 039.69222222 PIXAP
37.50305556 036.69361111 POGEN
40.37333333 042.50805556 RAHMA
42.79888889 031.94777778 RAKUR
37.49805556 038.00777778 RASVA
37.83722222 036.22027778 RATSI
39.90666667 029.37833333 RATVU
37.24055556 043.93444444 RATVO
39.98388889 027.30916667 RAUMA
39.54694444 030.50083333 RAVGO
39.47694444 041.39222222 RAVLI
40.84000000 043.68500000 REBLO
37.68666667 033.16944444 REBTA
37.98222222 026.52444444 REDRA
39.52138889 040.49833333 REKVO
41.64416667 032.32333333 RELTU
37.66000000 036.47222222 REMPO
38.46388889 041.08000000 RENGI
42.35972222 033.89250000 RERVA
38.29444444 030.11972222 RESLI
38.83333333 026.43333333 RIKSO
41.97111111 026.76638889 RILEX
41.38083333 028.55222222 RIMBO
40.52527778 031.21027778 RIPNU
37.32722222 029.31250000 RIVBU
42.08222222 028.76611111 RIXEN
42.28722222 030.66888889 RIXUB
40.55194444 028.93472222 ROCHE
41.82916667 031.65722222 ROKVA
41.79916667 040.65638889 ROLIN
39.21777778 031.81138889 ROLVI
38.79305556 039.96138889 ROTKU
39.89027778 029.71861111 ROXUK
37.82083333 031.96611111 RUKAP
41.26361111 034.86222222 RUXEV
42.29361111 034.39333333 RUVOM
37.55527778 030.00027778 SALDA
40.47388889 032.19944444 SALGO
39.04111111 035.37861111 SARIZ
41.54888889 041.44972222 SARPI
40.50611111 038.57361111 SEHER
37.65166667 032.20361111 SEHIR
37.89888889 034.49944444 SELVI
41.57722222 027.30916667 SERCE
37.89555556 027.77638889 SISVO
38.10722222 026.29944444 SITRU
38.14555556 035.77888889 SOLSA
39.60027778 040.27694444 SOMBU
39.55333333 029.95555556 SOMGU
40.41805556 039.67638889 SONAD
37.15472222 028.28527778 SONEN
39.08305556 028.79972222 SONLU
37.88000000 038.38666667 SONSU
37.48972222 028.50000000 SONUP
40.20027778 036.79916667 SOPOV
38.62416667 039.51250000 SORAR
36.55000000 028.48333333 SOTIV
42.24972222 036.79611111 SOVAP
39.76944444 026.89333333 SUDES
37.05083333 037.75138889 SUGAT
37.89416667 036.28666667 SULAK
40.04555556 029.73972222 SULTA
42.79888889 033.18111111 SUMOL
37.25194444 029.24972222 SUNAT
42.01194444 034.85750000 SUNUM
40.86722222 040.87722222 SUREL
37.06333333 038.54000000 SURUC
39.68083333 041.60833333 SUSUZ
39.18888889 039.97222222 TALIL
38.24055556 040.81638889 TAMER
36.62555556 034.52055556 TARSU
37.58861111 029.24361111 TAVAS
39.86972222 041.73583333 TAVUS
38.33888889 030.15666667 TEKDO
37.95888889 038.34944444 TEKMI
39.37111111 032.92166667 TELVO
41.05722222 039.13722222 TEMEL
41.45333333 032.99277778 TEPKI
41.21444444 037.22472222 TERME
38.28583333 044.49638889 TESVA
41.74611111 028.77916667 TETSA
38.37277778 035.06666667 TEVDA
39.99194444 035.36111111 TIMOP
41.13638889 028.38416667 TIRER
38.94222222 035.76500000 TIRMA
41.73361111 033.03111111 TIVUG
40.31333333 030.77222222 TOKER
41.34000000 038.79000000 TOLUN
36.04055556 030.82444444 TOMBI
41.96666667 027.77694444 TUDBU
42.18388889 039.40305556 TUDEK
36.33472222 032.71611111 TUKTU
38.66555556 029.47027778 TUMER
38.55111111 042.10611111 TUMKU
41.23305556 031.03111111 TUNCA
35.88333333 036.03333333 TUNLA
39.55861111 041.35777778 TURNA
36.64888889 037.38305556 TUSYR
39.70805556 044.74361111 TUXAZ
42.73888889 030.59611111 UDROS
38.31500000 035.53361111 UDVET
39.64166667 040.69250000 ULGAN
41.13333333 031.32694444 ULGUR
37.30250000 028.12583333 ULKAN
38.11055556 043.36472222 ULKEM
39.78888889 043.40027778 ULKUR
41.21111111 027.18694444 ULMAR
38.99333333 034.11250000 ULRAS
39.38166667 040.88777778 ULREP
38.14250000 041.13138889 ULSAB
38.35055556 041.82611111 ULTED
41.58305556 031.53111111 ULVEX
38.66166667 040.21666667 UMLEN
40.18611111 031.87805556 UMRUN
41.47833333 028.78972222 UNSAV
41.76666667 031.30861111 UNSUL
41.69500000 032.14138889 UNVUS
41.45472222 034.13527778 UPKAG
38.78944444 037.14416667 UREBO
38.52111111 034.03000000 URGUP
40.93555556 036.06250000 USANU
39.87361111 037.97472222 UTURI
36.44972222 031.71055556 UTUSO
37.76750000 028.31277778 UVTOL
41.57027778 034.53638889 UVULU
42.06555556 027.21611111 VADEN
37.89416667 042.14166667 VAKUL
38.50222222 028.25805556 VAKUM
40.76833333 037.88944444 VAKTI
37.36666667 031.69444444 VAPEK
39.06611111 041.54500000 VARTO
41.59694444 033.57861111 VAXEB
41.67888889 031.13583333 VEMAG
36.47222222 031.92222222 VEMEK
42.42055556 033.41722222 VEPUM
35.91555556 034.01611111 VESAR
39.45277778 037.63833333 VEVEN
40.38083333 031.22222222 VEVUD
38.34888889 026.19944444 VEXOL
40.11861111 041.70277778 VIRAN
41.19888889 029.51611111 YASEN
40.04444444 042.43333333 YAVUZ
40.58222222 031.83277778 YAVRU
39.86555556 027.99527778 YAYLA
36.70972222 027.88333333 YUNUS
39.57888889 033.58527778 YUCEL
38.26555556 043.78305556 ZELSU
38.36305556 039.63388889 ZUITA
99
